"T.gas","T.liquid","U.gas:0","U.gas:1","U.gas:2","U.liquid:0","U.liquid:1","U.liquid:2","air.gas","alpha.gas","alpha.liquid","alphat.gas","alphat.liquid","d.gas","k.gas","k.liquid","nut.gas","nut.liquid","omega.gas","omega.liquid","p","p_rgh","particle.gas","particle.liquid","particleMass_inAir","water.liquid","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
350,350,0.67868,0.070723,-0.026729,0.67798,-0.017545,0.0071039,1,0.0072901,0.99271,0.059318,0.82711,0.0005786,0.011694,0.017123,0.00042595,0.00062364,20.678,20.711,1.3939e+07,1.3941e+07,0,0.18181,0.9994,0.81819,1,0.1234,0,0.15,0.1234
350,350,0.67807,0.070644,-0.026496,0.67739,-0.017635,0.0072287,1,0.0072851,0.99271,0.059058,0.8255,0.0005786,0.011656,0.017113,0.00042407,0.00062242,20.687,20.741,1.3939e+07,1.3941e+07,0,0.18181,0.99913,0.81819,1,0.1236,0,0.15,0.1236
350,350,0.67747,0.070565,-0.026263,0.6768,-0.017724,0.0073535,1,0.00728,0.99272,0.058797,0.82389,0.0005786,0.011619,0.017102,0.0004222,0.00062121,20.695,20.77,1.3939e+07,1.3941e+07,0,0.18181,0.99885,0.81819,1,0.1238,0,0.15,0.1238
350,350,0.67687,0.070486,-0.02603,0.67621,-0.017814,0.0074784,1,0.0072749,0.99273,0.058536,0.82228,0.0005786,0.011582,0.017091,0.00042033,0.00062,20.704,20.8,1.3939e+07,1.3941e+07,0,0.18181,0.99858,0.81819,1,0.124,0,0.15,0.124
350,350,0.67627,0.070407,-0.025797,0.67562,-0.017903,0.0076032,1,0.0072698,0.99273,0.058275,0.82067,0.0005786,0.011544,0.01708,0.00041846,0.00061878,20.712,20.829,1.3939e+07,1.3941e+07,0,0.18181,0.99831,0.81819,1,0.1242,0,0.15,0.1242
350,350,0.67567,0.070328,-0.025564,0.67503,-0.017993,0.007728,1,0.0072648,0.99274,0.058015,0.81906,0.0005786,0.011507,0.017069,0.00041659,0.00061757,20.721,20.859,1.3939e+07,1.3941e+07,0,0.18181,0.99804,0.81819,1,0.1244,0,0.15,0.1244
350,350,0.67507,0.070249,-0.025331,0.67444,-0.018082,0.0078529,1,0.0072597,0.99274,0.057754,0.81745,0.0005786,0.01147,0.017058,0.00041471,0.00061635,20.729,20.889,1.3939e+07,1.3941e+07,0,0.18181,0.99777,0.81819,1,0.1246,0,0.15,0.1246
350,350,0.67447,0.07017,-0.025098,0.67385,-0.018172,0.0079777,1,0.0072546,0.99275,0.057493,0.81584,0.0005786,0.011433,0.017047,0.00041284,0.00061514,20.738,20.918,1.3939e+07,1.3941e+07,0,0.18181,0.9975,0.81819,1,0.1248,0,0.15,0.1248
350,350,0.67387,0.070091,-0.024865,0.67326,-0.018261,0.0081025,1,0.0072496,0.99275,0.057233,0.81423,0.0005786,0.011395,0.017037,0.00041097,0.00061393,20.746,20.948,1.3939e+07,1.3941e+07,0,0.18181,0.99723,0.81819,1,0.125,0,0.15,0.125
350,350,0.67327,0.070012,-0.024632,0.67268,-0.018351,0.0082273,1,0.0072445,0.99276,0.056972,0.81262,0.0005786,0.011358,0.017026,0.0004091,0.00061271,20.755,20.977,1.3939e+07,1.3941e+07,0,0.18181,0.99696,0.81819,1,0.1252,0,0.15,0.1252
350,350,0.67267,0.069933,-0.024399,0.67209,-0.01844,0.0083521,1,0.0072394,0.99276,0.056711,0.81101,0.0005786,0.011321,0.017015,0.00040723,0.0006115,20.763,21.007,1.3939e+07,1.3941e+07,0,0.18181,0.99668,0.81819,1,0.1254,0,0.15,0.1254
350,350,0.67207,0.069854,-0.024166,0.6715,-0.01853,0.0084769,1,0.0072344,0.99277,0.056451,0.8094,0.0005786,0.011283,0.017004,0.00040536,0.00061028,20.772,21.037,1.3939e+07,1.3941e+07,0,0.18181,0.99641,0.81819,1,0.1256,0,0.15,0.1256
350,350,0.67147,0.069775,-0.023933,0.67091,-0.018619,0.0086018,1,0.0072293,0.99277,0.05619,0.80779,0.0005786,0.011246,0.016993,0.00040348,0.00060907,20.78,21.066,1.3939e+07,1.3941e+07,0,0.18181,0.99614,0.81819,1,0.1258,0,0.15,0.1258
350,350,0.67087,0.069696,-0.0237,0.67032,-0.018709,0.0087266,1,0.0072242,0.99278,0.055929,0.80618,0.0005786,0.011209,0.016982,0.00040161,0.00060786,20.789,21.096,1.3939e+07,1.3941e+07,0,0.18181,0.99587,0.81819,1,0.126,0,0.15,0.126
350,350,0.67027,0.069617,-0.023468,0.66973,-0.018798,0.0088514,1,0.0072192,0.99278,0.055669,0.80457,0.0005786,0.011172,0.016971,0.00039974,0.00060664,20.797,21.126,1.3939e+07,1.3941e+07,0,0.18181,0.9956,0.81819,1,0.1262,0,0.15,0.1262
350,350,0.66967,0.069538,-0.023235,0.66914,-0.018888,0.0089762,1,0.0072141,0.99279,0.055408,0.80296,0.0005786,0.011134,0.016961,0.00039787,0.00060543,20.806,21.155,1.3939e+07,1.3941e+07,0,0.18181,0.99533,0.81818,1,0.1264,0,0.15,0.1264
350,350,0.66907,0.069459,-0.023002,0.66855,-0.018977,0.009101,1,0.007209,0.99279,0.055147,0.80135,0.0005786,0.011097,0.01695,0.000396,0.00060422,20.814,21.185,1.3939e+07,1.3941e+07,0,0.18181,0.99506,0.81818,1,0.1266,0,0.15,0.1266
350,350,0.66847,0.06938,-0.022769,0.66796,-0.019067,0.0092258,1,0.007204,0.9928,0.054887,0.79974,0.0005786,0.01106,0.016939,0.00039412,0.000603,20.823,21.214,1.3939e+07,1.3941e+07,0,0.18181,0.99479,0.81818,1,0.1268,0,0.15,0.1268
350,350,0.66787,0.069301,-0.022536,0.66738,-0.019156,0.0093505,1,0.0071989,0.9928,0.054626,0.79813,0.0005786,0.011023,0.016928,0.00039225,0.00060179,20.831,21.244,1.3939e+07,1.3941e+07,0,0.18181,0.99451,0.81818,1,0.127,0,0.15,0.127
350,350,0.66727,0.069222,-0.022303,0.66679,-0.019246,0.0094753,1,0.0071938,0.99281,0.054365,0.79652,0.0005786,0.010985,0.016917,0.00039038,0.00060057,20.84,21.274,1.3939e+07,1.3941e+07,0,0.18181,0.99424,0.81818,1,0.1272,0,0.15,0.1272
350,350,0.66667,0.069143,-0.02207,0.6662,-0.019335,0.0096001,1,0.0071888,0.99281,0.054105,0.79491,0.0005786,0.010948,0.016906,0.00038851,0.00059936,20.848,21.303,1.3939e+07,1.3941e+07,0,0.18182,0.99397,0.81818,1,0.1274,0,0.15,0.1274
350,350,0.66607,0.069064,-0.021837,0.66561,-0.019425,0.0097249,1,0.0071837,0.99282,0.053844,0.7933,0.0005786,0.010911,0.016895,0.00038664,0.00059815,20.857,21.333,1.3939e+07,1.3941e+07,0,0.18182,0.9937,0.81818,1,0.1276,0,0.15,0.1276
350,350,0.66547,0.068985,-0.021604,0.66502,-0.019514,0.0098497,1,0.0071786,0.99282,0.053583,0.7917,0.0005786,0.010873,0.016884,0.00038476,0.00059693,20.865,21.362,1.3939e+07,1.3941e+07,0,0.18182,0.99343,0.81818,1,0.1278,0,0.15,0.1278
350,350,0.66487,0.068906,-0.021372,0.66443,-0.019604,0.0099745,1,0.0071735,0.99283,0.053323,0.79009,0.0005786,0.010836,0.016874,0.00038289,0.00059572,20.874,21.392,1.3939e+07,1.3941e+07,0,0.18182,0.99316,0.81818,1,0.128,0,0.15,0.128
350,350,0.66427,0.068827,-0.021139,0.66384,-0.019693,0.010099,1,0.0071685,0.99283,0.053062,0.78848,0.0005786,0.010799,0.016863,0.00038102,0.00059451,20.882,21.422,1.3939e+07,1.3941e+07,0,0.18182,0.99289,0.81818,1,0.1282,0,0.15,0.1282
350,350,0.66367,0.068748,-0.020906,0.66325,-0.019783,0.010224,1,0.0071634,0.99284,0.052801,0.78687,0.0005786,0.010762,0.016852,0.00037915,0.00059329,20.891,21.451,1.3939e+07,1.3941e+07,0,0.18182,0.99262,0.81818,1,0.1284,0,0.15,0.1284
350,350,0.66307,0.068669,-0.020673,0.66267,-0.019872,0.010349,1,0.0071583,0.99284,0.052541,0.78526,0.0005786,0.010724,0.016841,0.00037728,0.00059208,20.899,21.481,1.3939e+07,1.3941e+07,0,0.18182,0.99235,0.81818,1,0.1286,0,0.15,0.1286
350,350,0.66247,0.06859,-0.02044,0.66208,-0.019962,0.010474,1,0.0071533,0.99285,0.05228,0.78365,0.0005786,0.010687,0.01683,0.00037541,0.00059086,20.908,21.511,1.3939e+07,1.3941e+07,0,0.18182,0.99207,0.81818,1,0.1288,0,0.15,0.1288
350,350,0.66187,0.068511,-0.020207,0.66149,-0.020051,0.010598,1,0.0071482,0.99285,0.052019,0.78204,0.0005786,0.01065,0.016819,0.00037353,0.00058965,20.916,21.54,1.3939e+07,1.3941e+07,0,0.18182,0.9918,0.81818,1,0.129,0,0.15,0.129
350,350,0.66127,0.068432,-0.019974,0.6609,-0.020141,0.010723,1,0.0071431,0.99286,0.051758,0.78043,0.0005786,0.010612,0.016808,0.00037166,0.00058844,20.925,21.57,1.3939e+07,1.3941e+07,0,0.18182,0.99153,0.81818,1,0.1292,0,0.15,0.1292
350,350,0.66067,0.068353,-0.019741,0.66031,-0.02023,0.010848,1,0.0071381,0.99286,0.051498,0.77882,0.0005786,0.010575,0.016798,0.00036979,0.00058722,20.933,21.599,1.3939e+07,1.3941e+07,0,0.18182,0.99126,0.81818,1,0.1294,0,0.15,0.1294
350,350,0.66007,0.068274,-0.019509,0.65972,-0.02032,0.010973,1,0.007133,0.99287,0.051237,0.77721,0.0005786,0.010538,0.016787,0.00036792,0.00058601,20.942,21.629,1.3939e+07,1.3941e+07,0,0.18182,0.99099,0.81818,1,0.1296,0,0.15,0.1296
350,350,0.65947,0.068195,-0.019276,0.65913,-0.020409,0.011097,1,0.0071279,0.99287,0.050976,0.7756,0.0005786,0.010501,0.016776,0.00036605,0.0005848,20.95,21.659,1.3939e+07,1.3941e+07,0,0.18182,0.99072,0.81818,1,0.1298,0,0.15,0.1298
350,350,0.65887,0.068116,-0.019043,0.65854,-0.020499,0.011222,1,0.0071229,0.99288,0.050716,0.77399,0.0005786,0.010463,0.016765,0.00036417,0.00058358,20.959,21.688,1.3939e+07,1.3941e+07,0,0.18182,0.99045,0.81818,1,0.13,0,0.15,0.13
350,350,0.65827,0.068037,-0.01881,0.65795,-0.020588,0.011347,1,0.0071178,0.99288,0.050455,0.77238,0.0005786,0.010426,0.016754,0.0003623,0.00058237,20.967,21.718,1.3939e+07,1.3941e+07,0,0.18182,0.99018,0.81818,1,0.1302,0,0.15,0.1302
350,350,0.65767,0.067958,-0.018577,0.65737,-0.020678,0.011472,1,0.0071127,0.99289,0.050194,0.77077,0.0005786,0.010389,0.016743,0.00036043,0.00058115,20.976,21.748,1.3939e+07,1.3941e+07,0,0.18182,0.98991,0.81818,1,0.1304,0,0.15,0.1304
350,350,0.65707,0.067879,-0.018344,0.65678,-0.020767,0.011596,1,0.0071077,0.99289,0.049934,0.76916,0.0005786,0.010351,0.016732,0.00035856,0.00057994,20.984,21.777,1.3939e+07,1.3941e+07,0,0.18182,0.98964,0.81818,1,0.1306,0,0.15,0.1306
350,350,0.65647,0.0678,-0.018111,0.65619,-0.020857,0.011721,1,0.0071026,0.9929,0.049673,0.76755,0.0005786,0.010314,0.016722,0.00035669,0.00057873,20.993,21.807,1.3939e+07,1.3941e+07,0,0.18182,0.98936,0.81818,1,0.1308,0,0.15,0.1308
350,350,0.65587,0.067721,-0.017879,0.6556,-0.020946,0.011846,1,0.0070975,0.9929,0.049412,0.76594,0.0005786,0.010277,0.016711,0.00035481,0.00057751,21.001,21.836,1.3939e+07,1.3941e+07,0,0.18182,0.98909,0.81818,1,0.131,0,0.15,0.131
350,350,0.65516,0.067611,-0.017666,0.6549,-0.021064,0.01195,1,0.0070927,0.99291,0.049238,0.76498,0.0005786,0.010241,0.016689,0.00035356,0.00057679,21,21.855,1.3939e+07,1.3941e+07,0,0.18182,0.98927,0.81818,1,0.1312,0,0.15,0.1312
350,350,0.65442,0.067489,-0.017461,0.65416,-0.021194,0.012046,1,0.007088,0.99291,0.049096,0.76427,0.0005786,0.010207,0.016664,0.00035254,0.00057626,20.995,21.87,1.3939e+07,1.3941e+07,0,0.18182,0.98961,0.81818,1,0.1314,0,0.15,0.1314
350,350,0.65368,0.067367,-0.017256,0.65343,-0.021323,0.012143,1,0.0070833,0.99292,0.048954,0.76356,0.0005786,0.010172,0.016638,0.00035152,0.00057572,20.99,21.885,1.3939e+07,1.3941e+07,0,0.18182,0.98995,0.81818,1,0.1316,0,0.15,0.1316
350,350,0.65294,0.067244,-0.01705,0.65269,-0.021452,0.012239,1,0.0070786,0.99292,0.048812,0.76286,0.0005786,0.010137,0.016613,0.00035051,0.00057519,20.985,21.9,1.3939e+07,1.3941e+07,0,0.18182,0.99029,0.81818,1,0.1318,0,0.15,0.1318
350,350,0.65219,0.067122,-0.016845,0.65195,-0.021581,0.012335,1,0.0070738,0.99293,0.048671,0.76215,0.0005786,0.010102,0.016588,0.00034949,0.00057465,20.98,21.915,1.3939e+07,1.3941e+07,0,0.18182,0.99063,0.81818,1,0.132,0,0.15,0.132
350,350,0.65145,0.067,-0.01664,0.65121,-0.02171,0.012432,1,0.0070691,0.99293,0.048529,0.76144,0.0005786,0.010068,0.016562,0.00034847,0.00057412,20.975,21.93,1.3939e+07,1.3941e+07,0,0.18182,0.99097,0.81818,1,0.1322,0,0.15,0.1322
350,350,0.65071,0.066878,-0.016435,0.65047,-0.021839,0.012528,1,0.0070644,0.99294,0.048387,0.76073,0.0005786,0.010033,0.016537,0.00034745,0.00057359,20.969,21.945,1.3939e+07,1.3941e+07,0,0.18182,0.99131,0.81818,1,0.1324,0,0.15,0.1324
350,350,0.64996,0.066755,-0.01623,0.64973,-0.021968,0.012624,1,0.0070597,0.99294,0.048245,0.76002,0.0005786,0.0099981,0.016511,0.00034643,0.00057305,20.964,21.96,1.3939e+07,1.3941e+07,0,0.18182,0.99165,0.81818,1,0.1326,0,0.15,0.1326
350,350,0.64922,0.066633,-0.016025,0.649,-0.022098,0.012721,1,0.007055,0.99295,0.048103,0.75931,0.0005786,0.0099633,0.016486,0.00034541,0.00057252,20.959,21.975,1.3939e+07,1.3941e+07,0,0.18182,0.992,0.81818,1,0.1328,0,0.15,0.1328
350,350,0.64848,0.066511,-0.01582,0.64826,-0.022227,0.012817,1,0.0070502,0.99295,0.047961,0.7586,0.0005786,0.0099286,0.01646,0.0003444,0.00057198,20.954,21.99,1.3939e+07,1.3941e+07,0,0.18182,0.99234,0.81818,1,0.133,0,0.15,0.133
350,350,0.64773,0.066389,-0.015614,0.64752,-0.022356,0.012914,1,0.0070455,0.99295,0.04782,0.75789,0.0005786,0.0098938,0.016435,0.00034338,0.00057145,20.949,22.005,1.3939e+07,1.3941e+07,0,0.18182,0.99268,0.81818,1,0.1332,0,0.15,0.1332
350,350,0.64699,0.066266,-0.015409,0.64678,-0.022485,0.01301,1,0.0070408,0.99296,0.047678,0.75718,0.0005786,0.009859,0.01641,0.00034236,0.00057091,20.944,22.019,1.3939e+07,1.3941e+07,0,0.18182,0.99302,0.81818,1,0.1334,0,0.15,0.1334
350,350,0.64625,0.066144,-0.015204,0.64604,-0.022614,0.013106,1,0.0070361,0.99296,0.047536,0.75648,0.0005786,0.0098243,0.016384,0.00034134,0.00057038,20.939,22.034,1.3939e+07,1.3941e+07,0,0.18182,0.99336,0.81818,1,0.1336,0,0.15,0.1336
350,350,0.6455,0.066022,-0.014999,0.6453,-0.022743,0.013203,1,0.0070314,0.99297,0.047394,0.75577,0.0005786,0.0097895,0.016359,0.00034032,0.00056984,20.934,22.049,1.3939e+07,1.3941e+07,0,0.18182,0.9937,0.81818,1,0.1338,0,0.15,0.1338
350,350,0.64476,0.0659,-0.014794,0.64457,-0.022872,0.013299,1,0.0070267,0.99297,0.047252,0.75506,0.0005786,0.0097547,0.016333,0.0003393,0.00056931,20.929,22.064,1.3939e+07,1.3941e+07,0,0.18182,0.99404,0.81818,1,0.134,0,0.15,0.134
350,350,0.64402,0.065778,-0.014589,0.64383,-0.023002,0.013395,1,0.0070219,0.99298,0.047111,0.75435,0.0005786,0.00972,0.016308,0.00033829,0.00056877,20.924,22.079,1.3939e+07,1.3941e+07,0,0.18182,0.99439,0.81818,1,0.1342,0,0.15,0.1342
350,350,0.64327,0.065655,-0.014384,0.64309,-0.023131,0.013491,1,0.0070172,0.99298,0.046969,0.75364,0.0005786,0.0096852,0.016282,0.00033727,0.00056824,20.919,22.094,1.3939e+07,1.3941e+07,0,0.18182,0.99473,0.81818,1,0.1344,0,0.15,0.1344
350,350,0.64253,0.065533,-0.014179,0.64235,-0.02326,0.013588,1,0.0070125,0.99299,0.046827,0.75293,0.0005786,0.0096504,0.016257,0.00033625,0.0005677,20.914,22.109,1.3939e+07,1.3941e+07,0,0.18182,0.99507,0.81818,1,0.1346,0,0.15,0.1346
350,350,0.64179,0.065411,-0.013974,0.64161,-0.023389,0.013684,1,0.0070078,0.99299,0.046685,0.75222,0.0005786,0.0096157,0.016232,0.00033523,0.00056717,20.909,22.124,1.3939e+07,1.3941e+07,0,0.18182,0.99541,0.81818,1,0.1348,0,0.15,0.1348
350,350,0.64105,0.065289,-0.013768,0.64087,-0.023518,0.01378,1,0.0070031,0.993,0.046543,0.75151,0.0005786,0.0095809,0.016206,0.00033421,0.00056663,20.904,22.139,1.3939e+07,1.3941e+07,0,0.18182,0.99575,0.81818,1,0.135,0,0.15,0.135
350,350,0.6403,0.065166,-0.013563,0.64013,-0.023647,0.013877,1,0.0069984,0.993,0.046401,0.7508,0.0005786,0.0095461,0.016181,0.00033319,0.0005661,20.899,22.154,1.3939e+07,1.3941e+07,0,0.18182,0.99609,0.81818,1,0.1352,0,0.15,0.1352
350,350,0.63956,0.065044,-0.013358,0.6394,-0.023776,0.013973,1,0.0069936,0.99301,0.04626,0.75009,0.0005786,0.0095114,0.016155,0.00033218,0.00056557,20.894,22.169,1.3939e+07,1.3941e+07,0,0.18182,0.99643,0.81818,1,0.1354,0,0.15,0.1354
350,350,0.63882,0.064922,-0.013153,0.63866,-0.023906,0.014069,1,0.0069889,0.99301,0.046118,0.74938,0.0005786,0.0094766,0.01613,0.00033116,0.00056503,20.889,22.184,1.3939e+07,1.3941e+07,0,0.18182,0.99677,0.81818,1,0.1356,0,0.15,0.1356
350,350,0.63807,0.0648,-0.012948,0.63792,-0.024035,0.014166,1,0.0069842,0.99302,0.045976,0.74867,0.0005786,0.0094418,0.016104,0.00033014,0.0005645,20.884,22.199,1.3939e+07,1.3941e+07,0,0.18182,0.99712,0.81818,1,0.1358,0,0.15,0.1358
350,350,0.63733,0.064677,-0.012743,0.63718,-0.024164,0.014262,1,0.0069795,0.99302,0.045834,0.74796,0.0005786,0.0094071,0.016079,0.00032912,0.00056396,20.879,22.214,1.3939e+07,1.3941e+07,0,0.18182,0.99746,0.81818,1,0.136,0,0.15,0.136
350,350,0.63659,0.064555,-0.012538,0.63644,-0.024293,0.014358,1,0.0069748,0.99303,0.045692,0.74725,0.0005786,0.0093723,0.016053,0.0003281,0.00056343,20.874,22.228,1.3939e+07,1.3941e+07,0,0.18182,0.9978,0.81818,1,0.1362,0,0.15,0.1362
350,350,0.63584,0.064433,-0.012333,0.6357,-0.024422,0.014455,1,0.00697,0.99303,0.045551,0.74654,0.0005786,0.0093375,0.016028,0.00032708,0.00056289,20.869,22.243,1.3939e+07,1.3941e+07,0,0.18182,0.99814,0.81818,1,0.1364,0,0.15,0.1364
350,350,0.6351,0.064311,-0.012128,0.63497,-0.024551,0.014551,1,0.0069653,0.99303,0.045409,0.74584,0.0005786,0.0093028,0.016003,0.00032606,0.00056236,20.864,22.258,1.3939e+07,1.3941e+07,0,0.18182,0.99848,0.81818,1,0.1366,0,0.15,0.1366
350,350,0.63436,0.064188,-0.011923,0.63423,-0.024681,0.014647,1,0.0069606,0.99304,0.045267,0.74513,0.0005786,0.009268,0.015977,0.00032505,0.00056182,20.858,22.273,1.3939e+07,1.3941e+07,0,0.18182,0.99882,0.81818,1,0.1368,0,0.15,0.1368
350,350,0.63361,0.064066,-0.011718,0.63349,-0.02481,0.014743,1,0.0069559,0.99304,0.045125,0.74442,0.0005786,0.0092333,0.015952,0.00032403,0.00056128,20.853,22.288,1.3939e+07,1.3941e+07,0,0.18182,0.99916,0.81818,1,0.137,0,0.15,0.137
350,350,0.63287,0.063944,-0.011513,0.63275,-0.024939,0.01484,1,0.0069512,0.99305,0.044983,0.74371,0.0005786,0.0091985,0.015926,0.00032301,0.00056075,20.848,22.303,1.3939e+07,1.3941e+07,0,0.18182,0.99951,0.81818,1,0.1372,0,0.15,0.1372
350,350,0.63213,0.063822,-0.011308,0.63201,-0.025068,0.014936,1,0.0069465,0.99305,0.044841,0.743,0.0005786,0.0091637,0.015901,0.00032199,0.00056021,20.843,22.318,1.3939e+07,1.3941e+07,0,0.18182,0.99985,0.81818,1,0.1374,0,0.15,0.1374
350,350,0.63139,0.063699,-0.011103,0.63127,-0.025197,0.015032,1,0.0069417,0.99306,0.0447,0.74229,0.0005786,0.009129,0.015875,0.00032097,0.00055968,20.838,22.333,1.3939e+07,1.3941e+07,0,0.18182,1.0002,0.81818,1,0.1376,0,0.15,0.1376
350,350,0.63064,0.063577,-0.010897,0.63054,-0.025326,0.015128,1,0.006937,0.99306,0.044558,0.74158,0.0005786,0.0090942,0.01585,0.00031995,0.00055914,20.833,22.348,1.3939e+07,1.3941e+07,0,0.18182,1.0005,0.81818,1,0.1378,0,0.15,0.1378
350,350,0.6299,0.063455,-0.010692,0.6298,-0.025456,0.015225,1,0.0069323,0.99307,0.044416,0.74087,0.0005786,0.0090594,0.015825,0.00031894,0.00055861,20.828,22.363,1.3939e+07,1.3941e+07,0,0.18182,1.0009,0.81818,1,0.138,0,0.15,0.138
350,350,0.62916,0.063333,-0.010487,0.62906,-0.025585,0.015321,1,0.0069276,0.99307,0.044274,0.74016,0.0005786,0.0090247,0.015799,0.00031792,0.00055807,20.823,22.378,1.3939e+07,1.3941e+07,0,0.18182,1.0012,0.81818,1,0.1382,0,0.15,0.1382
350,350,0.62841,0.06321,-0.010282,0.62832,-0.025714,0.015417,1,0.0069229,0.99308,0.044132,0.73945,0.0005786,0.0089899,0.015774,0.0003169,0.00055754,20.818,22.393,1.3939e+07,1.3941e+07,0,0.18182,1.0016,0.81818,1,0.1384,0,0.15,0.1384
350,350,0.62767,0.063088,-0.010077,0.62758,-0.025843,0.015513,1,0.0069182,0.99308,0.04399,0.73874,0.0005786,0.0089551,0.015748,0.00031588,0.000557,20.813,22.408,1.3939e+07,1.3941e+07,0,0.18182,1.0019,0.81818,1,0.1386,0,0.15,0.1386
350,350,0.62693,0.062966,-0.0098723,0.62684,-0.025972,0.01561,1,0.0069134,0.99309,0.043849,0.73803,0.0005786,0.0089204,0.015723,0.00031486,0.00055647,20.808,22.423,1.3939e+07,1.3941e+07,0,0.18182,1.0022,0.81818,1,0.1388,0,0.15,0.1388
350,350,0.62618,0.062843,-0.0096673,0.62611,-0.026101,0.015706,1,0.0069087,0.99309,0.043707,0.73732,0.0005786,0.0088856,0.015697,0.00031384,0.00055593,20.803,22.438,1.3939e+07,1.3941e+07,0,0.18182,1.0026,0.81818,1,0.139,0,0.15,0.139
350,350,0.62544,0.062721,-0.0094622,0.62537,-0.026231,0.015802,1,0.006904,0.9931,0.043565,0.73661,0.0005786,0.0088509,0.015672,0.00031283,0.0005554,20.798,22.452,1.3939e+07,1.3941e+07,0,0.18182,1.0029,0.81818,1,0.1392,0,0.15,0.1392
350,350,0.6247,0.062599,-0.0092572,0.62463,-0.02636,0.015898,1,0.0068993,0.9931,0.043423,0.7359,0.0005786,0.0088161,0.015646,0.00031181,0.00055486,20.793,22.467,1.3939e+07,1.3941e+07,0,0.18182,1.0033,0.81818,1,0.1394,0,0.15,0.1394
350,350,0.62395,0.062477,-0.0090522,0.62389,-0.026489,0.015995,1,0.0068946,0.99311,0.043281,0.73519,0.0005786,0.0087813,0.015621,0.00031079,0.00055433,20.788,22.482,1.3939e+07,1.3941e+07,0,0.18182,1.0036,0.81818,1,0.1396,0,0.15,0.1396
350,350,0.62321,0.062354,-0.0088472,0.62315,-0.026618,0.016091,1,0.0068898,0.99311,0.043139,0.73448,0.0005786,0.0087466,0.015596,0.00030977,0.00055379,20.783,22.497,1.3939e+07,1.3941e+07,0,0.18182,1.0039,0.81818,1,0.1398,0,0.15,0.1398
350,350,0.62247,0.062232,-0.0086422,0.62241,-0.026747,0.016187,1,0.0068851,0.99311,0.042998,0.73377,0.0005786,0.0087118,0.01557,0.00030875,0.00055325,20.778,22.512,1.3939e+07,1.3941e+07,0,0.18182,1.0043,0.81818,1,0.14,0,0.15,0.14
350,350,0.62173,0.06211,-0.0084372,0.62168,-0.026876,0.016283,1,0.0068804,0.99312,0.042856,0.73306,0.0005786,0.0086771,0.015545,0.00030773,0.00055272,20.773,22.527,1.3939e+07,1.3941e+07,0,0.18182,1.0046,0.81818,1,0.1402,0,0.15,0.1402
350,350,0.62098,0.061988,-0.0082321,0.62094,-0.027006,0.01638,1,0.0068757,0.99312,0.042714,0.73234,0.0005786,0.0086423,0.015519,0.00030671,0.00055218,20.768,22.542,1.3939e+07,1.3941e+07,0,0.18182,1.005,0.81818,1,0.1404,0,0.15,0.1404
350,350,0.62024,0.061865,-0.0080272,0.6202,-0.027135,0.016476,1,0.006871,0.99313,0.042572,0.73163,0.0005786,0.0086075,0.015494,0.0003057,0.00055165,20.763,22.557,1.3939e+07,1.3941e+07,0,0.18182,1.0053,0.81818,1,0.1406,0,0.15,0.1406
350,350,0.6195,0.061743,-0.0078222,0.61946,-0.027264,0.016572,1,0.0068663,0.99313,0.04243,0.73092,0.0005786,0.0085728,0.015468,0.00030468,0.00055111,20.758,22.572,1.3939e+07,1.3941e+07,0,0.18182,1.0057,0.81818,1,0.1408,0,0.15,0.1408
350,350,0.61875,0.061621,-0.0076171,0.61872,-0.027393,0.016668,1,0.0068615,0.99314,0.042288,0.73021,0.0005786,0.008538,0.015443,0.00030366,0.00055058,20.753,22.587,1.3939e+07,1.3941e+07,0,0.18182,1.006,0.81818,1,0.141,0,0.15,0.141
350,350,0.61804,0.061582,-0.0074556,0.61801,-0.027438,0.016727,1,0.0068575,0.99314,0.042173,0.72945,0.0005786,0.0085045,0.015409,0.00030283,0.00055,20.746,22.598,1.3939e+07,1.3941e+07,0,0.18182,1.0064,0.81818,1,0.1412,0,0.15,0.1412
350,350,0.61735,0.061653,-0.0073513,0.61732,-0.027371,0.016738,1,0.0068543,0.99315,0.042093,0.72861,0.0005786,0.0084726,0.015365,0.00030226,0.00054936,20.738,22.603,1.3939e+07,1.3941e+07,0,0.18182,1.007,0.81818,1,0.1414,0,0.15,0.1414
350,350,0.61667,0.061724,-0.007247,0.61663,-0.027305,0.016749,1,0.0068511,0.99315,0.042013,0.72777,0.0005786,0.0084407,0.01532,0.00030168,0.00054873,20.73,22.608,1.3939e+07,1.3941e+07,0,0.18182,1.0075,0.81818,1,0.1416,0,0.15,0.1416
350,350,0.61598,0.061795,-0.0071427,0.61595,-0.027238,0.016759,1,0.0068479,0.99315,0.041933,0.72693,0.0005786,0.0084088,0.015275,0.00030111,0.0005481,20.722,22.613,1.3939e+07,1.3941e+07,0,0.18182,1.008,0.81818,1,0.1418,0,0.15,0.1418
350,350,0.6153,0.061867,-0.0070385,0.61526,-0.027171,0.01677,1,0.0068447,0.99316,0.041853,0.72608,0.0005786,0.0083769,0.01523,0.00030053,0.00054746,20.714,22.618,1.3939e+07,1.3941e+07,0,0.18182,1.0086,0.81818,1,0.142,0,0.15,0.142
